model,layer,unit,desc_id_1,desc_id_2,desc_id_3,desc_id_4,desc_id_5,description_1,description_2,description_3,description_4,description_5,auc_1,mad_1,p_1,auc_2,mad_2,p_2,auc_3,mad_3,p_3,auc_4,mad_4,p_4,auc_5,mad_5,p_5,sim_12,sim_13,sim_14,sim_15,sim_23,sim_24,sim_25,sim_34,sim_35,sim_45,mean_similarity,min_similarity,max_similarity,std_similarity
gpt2-xl,0,5960,gpt2-xl_L0_U5960_D1,gpt2-xl_L0_U5960_D2,gpt2-xl_L0_U5960_D3,gpt2-xl_L0_U5960_D4,gpt2-xl_L0_U5960_D5,"Beauty, jewelry, whales, footprints, fictional characters, teeth, ghosts, pop culture, photography, Indonesian traditions, makeup, Philippines, lollipops, travel, and costumes",Mental and/or physical manipulation or transformation,"Mechanical fastening, anchoring, or attachment of components, often cylindrical, possibly involving screws, conveying, drilling, or adhesion","Legal agreements, qualifications, construction, exciting events or activities, dental procedures, historical or cultural attractions, and artistic endeavors","Death, funerals, or sports competitions",0.9772,2.424045910712797,2.010075977197724e-07,0.9576,2.025676685257661,6.200434077578498e-07,0.9532,2.003264667527796,7.936166224849237e-07,0.9373,1.657354031989415,1.9007027866556372e-06,0.9134,1.483387890781904,6.689944905427129e-06,0.36547945553309513,0.2555676241694209,0.46538013426183933,0.44724777340888977,0.3636676614878841,0.40207067715700484,0.3471973240375519,0.4127073392024857,0.26904027050493584,0.5114710483393388,0.3839829308102446,0.2555676241694209,0.5114710483393388,0.07735890325204879
gpt2-xl,0,6114,gpt2-xl_L0_U6114_D1,gpt2-xl_L0_U6114_D2,gpt2-xl_L0_U6114_D3,gpt2-xl_L0_U6114_D4,gpt2-xl_L0_U6114_D5,"Pregnancy, medical procedures/conditions, and numbers","Dates, numbers, and the word ""primary"" related to wiki pages and modules","Numbers, proper nouns, and the months of the year","Locations, especially states, and numbers potentially representing dates, years, or other numerical identifiers","Product specifications, features, or descriptions of items such as vehicles, electronics, or medical devices",0.9803,2.9237873011946127,1.6752531269623833e-07,0.8158,0.9358342610605704,0.0005817148354943,0.6565000000000001,0.3333198391189777,0.0882923995696044,0.6257,0.203321076088627,0.171024805958936,0.1728999999999999,-0.9484685940902838,0.0003664873754827,0.481134295463562,0.5514698028564453,0.48453250527381897,0.3453890085220337,0.6059777736663818,0.5608015060424805,0.3503030240535736,0.6716350317001343,0.36998552083969116,0.39162477850914,0.4812853246927261,0.3453890085220337,0.6716350317001343,0.10912896066632446
gpt2-xl,0,6314,gpt2-xl_L0_U6314_D1,gpt2-xl_L0_U6314_D2,gpt2-xl_L0_U6314_D3,gpt2-xl_L0_U6314_D4,gpt2-xl_L0_U6314_D5,"Mobile devices, applications, software, streaming services, locations, geographic restrictions, travel, airlines, flights, file management, customization, yoga practice, calendars, appointments, handwriting, mindfulness, music promotion, workflows, and bilingual dictionaries","Products or features related to apparel, accessories, home decor, electronics, and tools","Clothing, accessories, food, hairstyles, home decor, entertainment, software applications, and celebrations, especially for weddings, babies, or other life events","Events, entertainment, or services related to leisure activities, including transportation, venues, parties, weddings,  concerts, shows,  sports, restaurants, shopping, travel,  and accommodations","Experiences, actions, and feelings related to entertainment, media, and technology, along with personal anecdotes or opinions",0.9551,2.0140677566225507,7.135807296742775e-07,0.9294,1.9697085168121875,2.9019973965797388e-06,0.9218,1.7854957596821417,4.330870831617086e-06,0.9059,1.4595271499474385,9.796742095117625e-06,0.8845,1.0871607287950011,2.8084737713535175e-05,0.48566520299522953,0.5505932569503784,0.5011177062988281,0.4582386910915375,0.7146883776969697,0.48841854998954926,0.44406029915450307,0.6518595218658447,0.5345963835716248,0.557504415512085,0.538674240512655,0.44406029915450307,0.7146883776969697,0.08153092236995486
gpt2-xl,20,328,gpt2-xl_L20_U328_D1,gpt2-xl_L20_U328_D2,gpt2-xl_L20_U328_D3,gpt2-xl_L20_U328_D4,gpt2-xl_L20_U328_D5,"Communication methods and services, including mobile applications, internet access, telecommunications providers, and online resources","Titles, names, locations, and dates in bibliographic entries or citations","Expressions of enjoyment, opinions, or commentary, often related to entertainment, media, personal experiences, or hobbies",Products or services with details or instructions,"Locations, events, or items and additional information about them",0.9997,5.5323831046878915,5.2233768642952676e-08,0.9959,4.470028829732881,6.585267925979239e-08,0.9949,4.386311496393735,6.997336708859392e-08,0.9908,3.942444333329337,8.963603734385179e-08,0.983,3.635439574407055,1.428129547260732e-07,0.36700548326904037,0.41799501073390255,0.43018350871058053,0.41010091244573,0.3846045044771784,0.4369826912879944,0.618470200573776,0.37957022725254985,0.4942399866294912,0.5514699981054666,0.449062252348571,0.36700548326904037,0.618470200573776,0.0774145757705509
gpt2-xl,20,1004,gpt2-xl_L20_U1004_D1,gpt2-xl_L20_U1004_D2,gpt2-xl_L20_U1004_D3,gpt2-xl_L20_U1004_D4,gpt2-xl_L20_U1004_D5,"Superlative adjectives related to size, quantity, or quality in contexts of comparisons or rankings","Times, periods, or points related to the start, beginning, first stage, onset, or early phases of events, things, or processes, or to initial steps or stages within a multi-stage process","Ordinal numbers, especially in contexts of rankings, lists, and time sequences","Times or dates, often in relation to a specific event or season","Importance, influence, significance, effect, impact, especially when related to first times, most, best, biggest, or very large quantities or magnitudes",0.997,5.205640894749123,6.15914410423738e-08,0.8395999999999999,1.0636790726206495,0.0002162005344229,0.7332,0.7002206002476118,0.0110821425412442,0.7031000000000001,0.5457434466363421,0.0269550824922799,0.5824,0.2106849570970926,0.3696239060184607,0.33961550357249415,0.5524834065149195,0.3726886808872223,0.5823935866355896,0.5230159136037966,0.6815322827379547,0.4461144539049602,0.5657132526807048,0.48368293144208685,0.405640572309494,0.49528805842892226,0.33961550357249415,0.6815322827379547,0.10056245807668328
gpt2-xl,20,1406,gpt2-xl_L20_U1406_D1,gpt2-xl_L20_U1406_D2,gpt2-xl_L20_U1406_D3,gpt2-xl_L20_U1406_D4,gpt2-xl_L20_U1406_D5,"Prepositions indicating purpose or target/recipient in relation to technical fields, jobs, or software systems","Actions or behaviors related to promises, oaths, or commitments, especially in the context of support, encouragement, or aid","Membership in or association with groups, lists, or organizations","Product descriptions containing sizes, dimensions or other product specifications","Locations, events, or items and their associated descriptive information",0.9997,5.393347701071357,5.2233768642952676e-08,0.9948,4.398435619081397,7.039891265086138e-08,0.9783,3.2083069762892804,1.8844661366012337e-07,0.9778,3.260820581266057,1.9405912859855177e-07,0.9771,3.1780535189185373,2.021888135092473e-07,0.41540787128163226,0.3999182879924774,0.36127873428337254,0.39307188987731934,0.4574290837389785,0.27769675850868225,0.35571379329480035,0.3219970358608393,0.46638286113739014,0.5184433173205455,0.39673396332960376,0.27769675850868225,0.5184433173205455,0.06812891535568724
gpt2-xl,20,1424,gpt2-xl_L20_U1424_D1,gpt2-xl_L20_U1424_D2,gpt2-xl_L20_U1424_D3,gpt2-xl_L20_U1424_D4,gpt2-xl_L20_U1424_D5,"Health, education, or real estate discussions involving consultations, services, or information","Political figures, organizations, or events",Products or services and their specifications,Locations of businesses or organizations,"Body parts, personal care products, or furniture",0.9926,4.075187124533701,8.0420957012387e-08,0.9882,3.798613923740709,1.047729387353512e-07,0.9785,3.1876705448142384,1.8624582401230322e-07,0.9627,2.5130407420218517,4.644863289799888e-07,0.8058000000000001,0.6703568057134067,0.0008651820394933,0.34707844257354736,0.44935983419418335,0.4098304510116577,0.434623122215271,0.3655673861503601,0.41556715965270996,0.3269313871860504,0.42856553196907043,0.482840895652771,0.3625107407569885,0.402287495136261,0.3269313871860504,0.482840895652771,0.047255865449387195
gpt2-xl,20,1790,gpt2-xl_L20_U1790_D1,gpt2-xl_L20_U1790_D2,gpt2-xl_L20_U1790_D3,gpt2-xl_L20_U1790_D4,gpt2-xl_L20_U1790_D5,"Business, commerce, services, employment, or roles/positions in organizations","Relating to commercial products or services, often with a focus on sales, promotions, installations, or availability","Commercial/sales information, especially related to products or services","Tools, methods, and resources related to specific activities or interests","Titles of entertainment, groups, or products",0.9966,3.4853699133336846,6.3109121251999e-08,0.9909,3.1132630308441804,8.909831500674287e-08,0.987,2.831818854769102,1.1256720722705113e-07,0.9411,1.8931199183197975,1.5467040240037288e-06,0.8383,1.140297309561592,0.0002285856504113,0.5888457788412876,0.5974578741243078,0.4640172741402828,0.4883430004119873,0.778506782232912,0.4535731998936423,0.48106706142425537,0.419874464280936,0.49035292863845825,0.44033850551660403,0.5202376869504673,0.419874464280936,0.778506782232912,0.10241054886116811
gpt2-xl,20,2325,gpt2-xl_L20_U2325_D1,gpt2-xl_L20_U2325_D2,gpt2-xl_L20_U2325_D3,gpt2-xl_L20_U2325_D4,gpt2-xl_L20_U2325_D5,"Fashion, garments, clothing, accessories, food, home decor, and makeup","Rights and usage of digital information, services, or products, often with respect to ownership and restrictions",Items related to protective or enhancing wearables,"Conditional actions or situations and their potential outcomes, especially relating to rules, regulations, or personal choices","Events, shows, or locations, often with a time or date, and sometimes including named people",0.9918,3.368984077607218,8.439729933242636e-08,0.9197,1.5379324863054404,4.831868183424859e-06,0.8845000000000001,1.2990749599555669,2.8084737713535175e-05,0.8488,1.0573340713770738,0.0001449739176738,0.8340000000000001,0.9926266069116289,0.000274461601565,0.31251633167266846,0.49940563736574783,0.25774387293290724,0.28303564438330087,0.36262283547980645,0.5070197280037574,0.3913114433698993,0.3118424117565155,0.2502623498439789,0.4088737964630127,0.35846340512715946,0.2502623498439789,0.5070197280037574,0.08797561374008982
gpt2-xl,20,2679,gpt2-xl_L20_U2679_D1,gpt2-xl_L20_U2679_D2,gpt2-xl_L20_U2679_D3,gpt2-xl_L20_U2679_D4,gpt2-xl_L20_U2679_D5,"Descriptions of, or information related to, events, items, or locations","Initial words or abbreviations of titles, topics, or names of products/companies","Settings, assignments, or actions related to software or applications","Locations, times/dates, quantities, and directives/questions",Products or services with descriptions and/or characteristics,0.9916,4.697463041241311,8.542074858998557e-08,0.9906,4.63930576016227,9.072092372140264e-08,0.98,3.736444852424065,1.7051373505020158e-07,0.9708,2.884703182487804,2.917850118663145e-07,0.9701,3.3447372356255043,3.038374269923775e-07,0.416734899087841,0.46976581035648723,0.6034082174301147,0.6490961313247681,0.3708152174949646,0.34457195731568646,0.5083990986109326,0.4055219646977215,0.44102046245214643,0.4435402520251005,0.46528740107957633,0.34457195731568646,0.6490961313247681,0.09232007978205445
gpt2-xl,20,2700,gpt2-xl_L20_U2700_D1,gpt2-xl_L20_U2700_D2,gpt2-xl_L20_U2700_D3,gpt2-xl_L20_U2700_D4,gpt2-xl_L20_U2700_D5,"Initial words or phrases indicating a question, statement, or topic related to business, technology, finance, or personal services, often followed by additional clarifying information","Years, numeric identifiers, or other measurements relating to time or quantity","Expressions of opinions, thoughts, or beliefs",Products or items and their descriptions,"Titles, names, locations, dates, or monetary values",1.0,6.445503391399962,5.1283388415865974e-08,0.9992,5.665294506342755,5.3855793014570985e-08,0.9992,5.934263513079341,5.3855793014570985e-08,0.9955,4.985181174723499,6.747193827297039e-08,0.9728,3.220572615183207,2.598390798377413e-07,0.38174954056739807,0.47484061271902334,0.4921937878247382,0.45295876544959834,0.4080089683527377,0.4219921184773523,0.6088001961231125,0.4694632589817047,0.4793110812531647,0.5923565626144409,0.478167489236327,0.38174954056739807,0.6088001961231125,0.06956918576996667
gpt2-xl,20,2869,gpt2-xl_L20_U2869_D1,gpt2-xl_L20_U2869_D2,gpt2-xl_L20_U2869_D3,gpt2-xl_L20_U2869_D4,gpt2-xl_L20_U2869_D5,"Infants, food, and crafting",Personal updates,New product or service offerings or introductions,"Locations, events, or items of interest","Possession, ability, original or replacement items, or description of an item",0.997,4.89920917995661,6.15914410423738e-08,0.9921,4.5516054769157535,8.288435478107309e-08,0.9912,4.387426147158304,8.750382036173956e-08,0.9456,2.3965238787731677,1.2091578490245916e-06,0.7293,1.5863475909708988,0.0125034143158974,0.41950083258743165,0.36697622532078156,0.39448384708358963,0.34463622037932873,0.44861215353012085,0.43421713811806273,0.32742626450736134,0.4090593213403637,0.44406023954986185,0.5075237154960632,0.4096495957912965,0.32742626450736134,0.5075237154960632,0.05101069271711163
gpt2-xl,20,2988,gpt2-xl_L20_U2988_D1,gpt2-xl_L20_U2988_D2,gpt2-xl_L20_U2988_D3,gpt2-xl_L20_U2988_D4,gpt2-xl_L20_U2988_D5,"Actions related to food preparation, often involving specific time durations or ingredient quantities","Self-reflection, introspection, advice-seeking, or instructions related to self-improvement, often involving a second person or past experiences","Personal introductions, especially when mentioning a person's origin, profession, or affiliation, followed by additional contextual information about their life and work","Questions about services, subscriptions, or memberships, including duration, costs, requirements, access, and how to apply","First-person accounts of personal and professional backgrounds, sometimes including family details",0.8099,0.8105546138581577,0.0007362253603835,0.7847999999999999,0.7005433627577379,0.0019204649184313,0.7019,0.415893508095649,0.0278712371573386,0.5915,0.1072453369182779,0.3190947932573784,0.3208999999999999,-0.5418773168723284,0.0510933386311617,0.3674768726513913,0.302111068430873,0.3188861703540735,0.2985365479748414,0.4659338136295623,0.33218042052329855,0.4932503251209954,0.34800422191619873,0.696534276008606,0.33264660835266113,0.39555603249625015,0.2985365479748414,0.696534276008606,0.11837727702114915
gpt2-xl,20,3313,gpt2-xl_L20_U3313_D1,gpt2-xl_L20_U3313_D2,gpt2-xl_L20_U3313_D3,gpt2-xl_L20_U3313_D4,gpt2-xl_L20_U3313_D5,"Winning, prizes, or rewards","Giving away or receiving a prize, reward, or gift",Winning a prize or participating in a competition,"Selection or identification of specific elements within a larger set, including answers to a puzzle, competition winners, specific versions of a form, valuable data samples, requested information on a form, race types in a game, specific photographs, award-winning projects, compatible browser settings, data sources, specific software tasks, computer components, educational level materials, database fields, a tax deduction, phone dialing instructions, bathroom fixtures, and website features","Achievements, awards, or special events, often including a specific person or group",0.9924,4.796928292642067,8.139768773386253e-08,0.9908,4.442030083940044,8.963603734385179e-08,0.9874,3.843432998627745,1.0990875963226585e-07,0.9786,2.902040525245549,1.851547667262345e-07,0.9291,1.7186090075279388,2.9485941420607015e-06,0.7743185297060903,0.8865548968315125,0.41275638341903687,0.627859890460968,0.7083123500160975,0.44204768883897805,0.5791932595257019,0.4135105013847351,0.638538658618927,0.4595322012901306,0.5942624360092178,0.41275638341903687,0.8865548968315125,0.155279100245636
gpt2-xl,20,3885,gpt2-xl_L20_U3885_D1,gpt2-xl_L20_U3885_D2,gpt2-xl_L20_U3885_D3,gpt2-xl_L20_U3885_D4,gpt2-xl_L20_U3885_D5,"Instances of first times, including first experiences, first time events, and first time occurrences","Requests or commands, and places or locations","A first time experience, often with an element of surprise or anticipation","Numbers, abbreviations, and alphanumeric codes related to product specifications, model numbers, dates, times, and software versions","Short, informal text excerpts with punctuation marks, sometimes expressing excitement",0.9842,3.796903626697707,1.3299793770871098e-07,0.9619,2.2224171588829065,4.861127562784514e-07,0.9597,2.389730103554334,5.507108664890842e-07,0.9302,1.4866049728594577,2.781167959596898e-06,0.9302,1.7206233773496604,2.781167959596898e-06,0.39195019006729126,0.6555702686309814,0.35338661948522276,0.38775060249861526,0.30752038955688477,0.44207162010242895,0.37393263733788573,0.2241966441752531,0.43895748621478836,0.3382945849544329,0.3913631043023785,0.2241966441752531,0.6555702686309814,0.10686062315773126
gpt2-xl,20,4268,gpt2-xl_L20_U4268_D1,gpt2-xl_L20_U4268_D2,gpt2-xl_L20_U4268_D3,gpt2-xl_L20_U4268_D4,gpt2-xl_L20_U4268_D5,"Conditional statements and second-person pronouns related to instructions, information, or legal processes","Conditions, terms, or instructions related to an action, typically involving potential restrictions, costs, or recommendations","Conditional statements, requirements, recommendations, or possibilities, often involving your actions or resources","Conditions, circumstances, and situations","Conditional statements, options, choices, or alternatives",0.9869,3.71781215924282,1.1324148009941957e-07,0.9769,2.981491773146876,2.045714039165131e-07,0.7898999999999999,0.6849975190463674,0.0015894979176945,0.5698,-0.0395371134753788,0.4473114196501492,0.3525999999999999,-0.5385350094580833,0.1084204981940323,0.5997273325920105,0.7176342010498047,0.48690900206565857,0.6803207600212327,0.7682737112045288,0.6605828404426575,0.5936641870040952,0.6207430362701416,0.7833773131184972,0.6313668677618169,0.6542599251530443,0.48690900206565857,0.7833773131184972,0.08408646800204594
gpt2-xl,20,4447,gpt2-xl_L20_U4447_D1,gpt2-xl_L20_U4447_D2,gpt2-xl_L20_U4447_D3,gpt2-xl_L20_U4447_D4,gpt2-xl_L20_U4447_D5,"A key concept, or a negation of a concept, within a specific context or group","Years or specific dates related to events, organizations, or legal cases","Possessive pronouns, conjunctions, prepositions, or the word ""all""","Totality, wholeness, completeness, or entirety","Quantifiers, negation, and proper nouns",0.9975,6.534935194347782,5.974400751176904e-08,0.9966,6.307111832257317,6.310911570125236e-08,0.9905,5.316815147347523,9.12681154319236e-08,0.9883,4.929756953139782,1.041475216273246e-07,0.9868,4.8398606770648405,1.139196509881311e-07,0.3539723244921974,0.4194275140762329,0.39200801300954813,0.4797276556491852,0.33707721012370584,0.2761631278797255,0.34823957990172083,0.44068438168261237,0.6737774610519409,0.4637735805646439,0.41848508484315133,0.2761631278797255,0.6737774610519409,0.1039950665525523
gpt2-xl,20,4683,gpt2-xl_L20_U4683_D1,gpt2-xl_L20_U4683_D2,gpt2-xl_L20_U4683_D3,gpt2-xl_L20_U4683_D4,gpt2-xl_L20_U4683_D5,"Gemstone and mineral varieties, often quartz, with mention of additional details or properties","Dates, numbers, and the word ""filed"" related to patent applications","Software platforms, software choices, and software availability","Months, years, monetary units, and descriptions related to collectibles, schools, properties, events, services, legal documents, and locations","Situations, items, or events, often related to changes in location or circumstances, that have the potential for downsides, difficulties, or other associated negative consequences",0.8271,0.976590563390916,0.0003664873754827,0.3132,-0.5833456278450798,0.0418927340884097,0.2069,-0.865003482976475,0.0014095411146841,0.1534,-1.1180127280193726,0.0001596509713355,0.1396,-1.1670916913276217,8.640495128213083e-05,0.2952266159518595,0.2958138585090637,0.4017042634839726,0.29323701302784655,0.3374748431131156,0.5094142848602372,0.27911049127578735,0.33237048983573914,0.28995998441934545,0.38975975574494925,0.3424071600221916,0.27911049127578735,0.5094142848602372,0.06880891976266806
gpt2-xl,20,5278,gpt2-xl_L20_U5278_D1,gpt2-xl_L20_U5278_D2,gpt2-xl_L20_U5278_D3,gpt2-xl_L20_U5278_D4,gpt2-xl_L20_U5278_D5,"Academic degrees, professional roles, locations, and years related to education or employment history","Instructions, recipes, or descriptions related to making, assembling, or creating something, often involving tools, materials, measurements, and a step-by-step process","Beauty tips, DIY remedies, and skincare routines, especially those involving overnight treatments and multiple steps","Experiences related to travel, leisure activities, meals, and events, particularly those with a temporal element (time, dates, or duration)","Locations, dates, and family members related to biographical information",0.9984,5.256483381101315,5.6553056770985874e-08,0.9826,3.961265287226177,1.4623764006762738e-07,0.9752,2.5752648580303674,2.2594906552485426e-07,0.9704,2.522705827665862,2.986143765412696e-07,0.8874000000000001,1.2955512798575146,2.442375193678229e-05,0.27249617740534726,0.18229951771503605,0.39567658926984206,0.5845702189719457,0.33448613676511485,0.39005136489868164,0.2969059469159878,0.28170005788206764,0.2332633902712612,0.46206605660521727,0.3433515456700501,0.18229951771503605,0.5845702189719457,0.11238892414487005
gpt2-xl,20,5662,gpt2-xl_L20_U5662_D1,gpt2-xl_L20_U5662_D2,gpt2-xl_L20_U5662_D3,gpt2-xl_L20_U5662_D4,gpt2-xl_L20_U5662_D5,Requests or commands to report or share information,"End of document, document information, or document elements",Ways to contact or communicate with someone,"Instructions, recipes, or tips","Instructions, tutorials, or how-to guides, often related to crafts or hobbies",0.9966,4.796405804333967,6.3109121251999e-08,0.9956,4.58214717932206,6.706354444790232e-08,0.9826,3.6719953508294703,1.4623764006762738e-07,0.9683,2.751931749054651,3.370778787102466e-07,0.8679000000000001,1.7480617316757758,6.133544811496246e-05,0.37477722017629334,0.42968520941226496,0.49458180351799164,0.4144930592481466,0.30905741453170776,0.30996587663583974,0.24318918585777283,0.391152560710907,0.35268511144100545,0.7451356649398804,0.406472310647181,0.24318918585777283,0.7451356649398804,0.13139870253553174
gpt2-xl,20,5741,gpt2-xl_L20_U5741_D1,gpt2-xl_L20_U5741_D2,gpt2-xl_L20_U5741_D3,gpt2-xl_L20_U5741_D4,gpt2-xl_L20_U5741_D5,"Giveaways, sponsorships, or required items","End of generated text, often in contexts of contact information, locations, website placeholders, or general information",Emphasis or specification,Requests or commands,"Expressions of excitement, sharing, or positive feedback",0.9888,3.9784848379589426,1.0107429665585141e-07,0.9652,2.8044233329859782,4.027211058394578e-07,0.952,2.515425574872347,8.485483344974016e-07,0.9459,2.214251430909182,1.189375215483929e-06,0.9239,2.149002319558782,3.879864774057437e-06,0.28326621651649475,0.3779595937777076,0.4799378514289856,0.4201452136039734,0.37839217443559736,0.39039790630340576,0.3246029019355774,0.5481395068002374,0.4953335231145032,0.4539947807788849,0.41521696686953674,0.28326621651649475,0.5481395068002374,0.07667198693739517
gpt2-xl,20,5789,gpt2-xl_L20_U5789_D1,gpt2-xl_L20_U5789_D2,gpt2-xl_L20_U5789_D3,gpt2-xl_L20_U5789_D4,gpt2-xl_L20_U5789_D5,"Actions/tasks being completed/performed, often involving software or tools","Actions or states related to availability, usage, or purpose of an item","Actions or states of being, often ongoing or recently completed","Actions, events, or states of being","Locations, dates, or time information",0.9973,5.550251691933254,6.047644888048207e-08,0.9911,5.048515771507274,8.803222398386976e-08,0.9869,4.408546243687441,1.1324148009941957e-07,0.9807,3.645623292364659,1.636194262544681e-07,0.9721,3.90613446702583,2.706155014460932e-07,0.546127438545227,0.6333829164505005,0.5480532646179199,0.35355713963508606,0.685016930103302,0.763170063495636,0.4580570161342621,0.8030691146850586,0.42155492305755615,0.5168900489807129,0.5728878855705262,0.35355713963508606,0.8030691146850586,0.13931463839748934
gpt2-xl,20,6045,gpt2-xl_L20_U6045_D1,gpt2-xl_L20_U6045_D2,gpt2-xl_L20_U6045_D3,gpt2-xl_L20_U6045_D4,gpt2-xl_L20_U6045_D5,Locations and events,"Instructions or steps in a process, often related to cooking, baking, repairs, or DIY projects","Consumption, creation, or observation of food, writing, art, collectables, or media, especially when described as new experiences or attempts","Events, services, or products offered by a business or organization","Software, scripts, coding, data, processes, and websites/online platforms",0.8063,0.9888360410190868,0.0008484039722678,0.8005,0.9598471971972918,0.0010629549772282,0.6078,0.031756473060118,0.2404337598918076,0.5861999999999999,0.0084196720701124,0.3479475005030966,0.2935,-0.6505790278858643,0.0244991626845618,0.28683964688541663,0.38877160683016965,0.6090203160631479,0.35868705161291115,0.3907552724626505,0.35945647954940796,0.3801305294036865,0.46064904566710996,0.3901809221398287,0.43323370814323425,0.40577245787575633,0.28683964688541663,0.6090203160631479,0.08062110154875231
gpt2-xl,40,183,gpt2-xl_L40_U183_D1,gpt2-xl_L40_U183_D2,gpt2-xl_L40_U183_D3,gpt2-xl_L40_U183_D4,gpt2-xl_L40_U183_D5,"Business services, including career services, company recruitment, tours, and consulting, offered by organizations, for students and professionals, in various fields, such as marketing, technology, and healthcare","Activities related to hobbies including airplane livery design, scrapbooking, SMART team coordination, journaling, early childhood sensory play and development, painting vegetables, taking consumer surveys, decorating with lampshades, fashion shows with shapewear, writing blog posts about gardening, creating slideshows, decorating cakes with fondant, pet adoption, using steel toe boots, hemorrhoid treatments, taxidermy, creating bubble wands from kits, planning weddings, and buying home accessories","Educational/training programs, workshops, or partnerships related to specialized industries, often including a location or company name","Travel, food, and leisure activities, especially those related to water vehicles or bodies of water","Tours, programs, workshops, and other planned group events",0.9315,1.5040624916603162,2.5950515179993233e-06,0.8772,0.7112107404749691,3.974897765854112e-05,0.4974999999999999,-0.0125376953709936,0.9787053932781676,0.1536,-0.8277362780695225,0.0001610524175084,0.1261999999999999,-0.72879501020036,4.663280914745463e-05,0.38259438820464586,0.5475186272716116,0.3709815519463098,0.4937554597854614,0.3934428330327776,0.4682089388370514,0.4018541098193561,0.34046000242233276,0.5790874534573395,0.441096100741858,0.44189994655187437,0.34046000242233276,0.5790874534573395,0.07493057611102633
gpt2-xl,40,364,gpt2-xl_L40_U364_D1,gpt2-xl_L40_U364_D2,gpt2-xl_L40_U364_D3,gpt2-xl_L40_U364_D4,gpt2-xl_L40_U364_D5,"Product specifications, features, or descriptions, often involving numbers or measurements","Recipes with variations, additions, or components, often quick and easy to make","Communication methods, software functionalities, data and service access, or file and data loss","Quantities, monetary amounts, times, dates, or locations relating to prices, deals, bargains, travel, or events","Provision of resources, services, or information",0.9707,2.789034571715797,2.934780751037229e-07,0.9555,2.9722125166626516,6.97751349660852e-07,0.8366,0.7507630413353822,0.0002457878525194,0.8036,0.8081473460318738,0.0009427247404133,0.6854,0.1148538194505046,0.0434527684334252,0.3639712333679199,0.3694574048953476,0.571567177772522,0.4048241376876831,0.2503648474921242,0.3569796085357666,0.33218348026275635,0.3505455359979135,0.5358375470589862,0.47712379693984985,0.4012854770010869,0.2503648474921242,0.571567177772522,0.09346611309722286
gpt2-xl,40,556,gpt2-xl_L40_U556_D1,gpt2-xl_L40_U556_D2,gpt2-xl_L40_U556_D3,gpt2-xl_L40_U556_D4,gpt2-xl_L40_U556_D5,"Religious or spiritual themes, often relating to specific figures or groups, sometimes involving personal experiences or beliefs","Prices or measurements of beauty, fashion, or health-related products","Funding of projects and initiatives related to healthcare, social issues, and education","Plans for routes or facilities involving transportation, buildings, or events","Business plans, financial planning, service offers, business platforms, or a project's milestones",0.7623,0.803221842439457,0.0042748592094394,0.4444999999999999,-0.1481688511574964,0.5457699835397606,0.233,-0.6889063458299982,0.0036335465920216,0.1741,-1.0539588671659788,0.0003851783143619,0.0556,-0.9013719553131184,1.2915007436543733e-06,0.348217943416957,0.33661818504333496,0.3411218523979187,0.346078097820282,0.3228444860670283,0.3099804335844264,0.39057902153855495,0.3972620666027069,0.44878441095352173,0.5827015042304993,0.382418800165523,0.3099804335844264,0.5827015042304993,0.07739144846637833
gpt2-xl,40,824,gpt2-xl_L40_U824_D1,gpt2-xl_L40_U824_D2,gpt2-xl_L40_U824_D3,gpt2-xl_L40_U824_D4,gpt2-xl_L40_U824_D5,"Government-related scandals and investigations, particularly those involving leaks, cover-ups, or accusations of wrongdoing","Discussions about difficult personal matters, especially those related to family and mental health, and the importance of open communication and finding a suitable person to confide in","Data privacy, security, and protection","Automotive features, especially revealed for Mercedes and other brands, often related to size or technical aspects","Locations, often neighborhoods or districts, and named entities associated with those locations",0.9863,3.8264485286438,1.1736994650685417e-07,0.9649,2.42256960207149,4.096916205390215e-07,0.1800999999999999,-0.5884331248261435,0.0004927481243914,0.1451,-0.729734145577245,0.0001106429889376,0.0179,-1.3454379271441617,1.5063031251411585e-07,0.3876149490338652,0.3529635457418242,0.2795123291306305,0.30849242210388184,0.3985918820743638,0.3370702661830034,0.34707993268966675,0.28355836868286133,0.31671948184727094,0.33488983913927806,0.3346493016626646,0.2795123291306305,0.3985918820743638,0.03747785266283817
gpt2-xl,40,1516,gpt2-xl_L40_U1516_D1,gpt2-xl_L40_U1516_D2,gpt2-xl_L40_U1516_D3,gpt2-xl_L40_U1516_D4,gpt2-xl_L40_U1516_D5,"Travel, events, relationships, personal goals, and rules/guidelines","Journeys and excursions, often with a specific destination or purpose","Legal cases, particularly theft and court proceedings, and discussions of sports teams and players","Luxury accommodations, often hotels or resorts, and their amenities, along with special events like weddings and other formal occasions","Medical conditions, types of medical treatment, or medical professionals, sometimes involving a duration or repeating pattern",0.7783,0.7875287338785841,0.002433833018813,0.6716,0.9647575376979964,0.0616249301870025,0.3758,-0.5195785297692007,0.176191032345058,0.1085,-1.117805351550019,2.0014582783395017e-05,0.0072,-1.8285194379700536,7.945558028199424e-08,0.5686253309249878,0.4577469825744629,0.47922998666763306,0.35109999775886536,0.3507276475429535,0.4825597405433655,0.4137897491455078,0.3455841839313507,0.3221757709980011,0.31596654653549194,0.40875059366226196,0.31596654653549194,0.5686253309249878,0.08073749683648399
